	userId	movieId	rating	timest
97662	934	204	4	891192444
58049	573	507	5	885844638
53795	642	862	4	892241015
50279	275	434	3	880315396
85764	579	268	3	880951444
40166	492	69	3	879969385
88922	896	328	1	887235731
84292	842	328	2	891218192
39748	279	663	3	875310394
42596	671	250	5	875389187
77925	728	1355	4	879443265
64935	292	603	5	881105318
81211	943	765	3	888640227
67999	508	710	4	883777071
89971	622	1228	1	882672922
68162	774	168	1	888555964
46162	393	153	3	887746671
82061	802	358	3	875984722
29346	339	180	5	891032793
64237	561	479	4	885807547
33302	253	190	5	891628278
41583	458	183	4	886396460
82172	864	239	4	888889466
89634	802	200	4	875985686
16824	437	190	3	880140154
11313	378	546	2	880318158
88742	796	248	3	892660465
76107	892	946	3	886610996
76183	474	4	5	887927588
81105	618	111	3	891308946
57208	354	306	5	891180445
41304	477	732	4	875941111
28521	205	875	2	888284532
46407	682	157	4	888517484
11370	274	243	2	878944437
41931	666	638	3	880139563
93239	873	875	1	891392577
47907	694	22	5	875726759
66092	312	97	5	891698391
39250	405	536	1	885549746
61589	883	311	4	891691505
17336	121	508	4	891388333
82809	854	762	2	882812905
20079	329	282	3	891656300
82034	839	7	2	875751992
98924	130	761	3	876251650
44490	450	125	4	882376803
19931	23	357	3	874785233
36777	410	340	2	888626506
24149	85	447	3	882994767
6415	345	473	2	884991244
43425	297	750	5	888643345
48032	611	751	4	891636098
62975	410	354	3	888626481
51800	476	738	3	883364812
89008	435	946	2	884132072
65685	724	349	2	883757537
28091	278	258	3	891295099
40799	597	15	5	875341758
63454	648	183	5	884368442
76074	697	246	5	882622798
2646	319	338	2	879977242
93612	230	195	3	880484416
75612	785	1	4	879439137
55985	665	763	4	884291210
85365	934	414	5	891191027
46132	487	578	3	884036466
10631	105	307	2	889214381
53394	488	190	5	891376046
92132	496	1041	1	876068615
48275	543	157	3	874863549
30721	474	1050	4	887926106
76040	551	125	4	892783791
10821	213	357	5	878955848
25940	385	1066	4	879446591
67960	930	121	4	879535392
13827	58	490	4	884304896
21197	125	728	3	892838425
60554	697	979	5	882622044
48004	718	591	4	883349191
39870	342	756	3	874984895
23909	178	82	5	882826242
94087	648	1626	1	884795447
28951	339	151	4	891033676
12469	298	71	5	884183016
79216	532	1217	4	888630453
89591	425	403	4	878738548
34370	537	285	4	886029806
41290	579	238	3	880952201
64209	193	286	4	889122906
8687	201	285	4	884114471
74963	491	654	5	891189306
72387	504	476	5	887831447
25105	325	271	3	891477759
84208	916	1098	4	880844862
80876	256	984	3	882150192
20773	350	204	4	882346161
28596	234	546	1	891227851
37068	634	476	3	875729668
69713	881	134	5	876539260
44267	627	1136	4	879530762
80858	527	275	3	879455961
87377	927	29	5	879194033
57140	490	292	3	875428185
61663	579	169	4	880951867
35296	559	4	4	891035876
41879	279	591	2	875297381
22278	259	1135	5	877926006
38762	393	273	3	889727768
36076	17	323	1	885166256
55591	658	181	3	875145614
53967	782	288	4	891498079
22058	332	298	4	887916575
57683	472	597	5	892791062
11410	13	230	3	882397503
63954	758	1007	5	880672727
34047	405	94	5	885547408
35951	344	210	4	884814401
86944	616	301	3	891224748
14184	74	301	3	888333372
56487	406	32	5	879446639
39590	593	100	5	875658824
57205	840	135	5	891204356
58072	542	585	2	886533068
85667	790	135	3	885156538
91886	454	732	4	888267560
11196	13	391	3	882398255
94368	794	1251	4	891034755
88722	500	161	2	883877001
31276	508	214	3	883775341
21105	288	180	5	886373474
29994	392	114	4	891038401
7557	144	129	4	888104234
42701	637	1344	4	882901356
60283	524	132	4	884634968
55980	347	293	5	881652709
60234	577	143	3	880474635
41904	305	282	3	886323806
84088	566	56	4	881649828
56330	682	582	1	888517816
1190	206	302	5	888180227
67825	893	1	5	874827725
48533	234	1221	4	892334852
9648	276	840	3	874786897
23184	344	272	5	885769962
15012	189	596	3	893264407
3324	174	41	1	886515063
29328	264	873	3	886121517
3292	150	13	4	878746889
30427	102	450	1	888802768
40866	95	67	2	879198109
39796	251	250	3	886272378
96869	882	470	4	879867816
67935	624	127	4	879792322
72902	655	31	3	887523200
51981	548	642	4	891044538
14504	248	179	3	884534649
39408	114	659	4	881259495
95807	627	470	3	879530264
37891	429	1011	4	882387731
27777	253	343	4	891627815
78708	28	672	3	881961728
28635	185	111	4	883524529
5350	339	288	3	891036899
91350	905	301	4	884983556
74629	741	173	2	891018366
40980	324	328	4	880575002
49966	323	762	4	878739488
5458	332	1188	5	888098374
79770	78	476	3	879633767
13438	393	1032	3	889729296
94649	93	118	3	888705416
92493	871	905	3	888192744
18103	326	530	5	879875778
52603	181	1350	1	878962120
63940	887	200	1	881380883
80506	497	128	4	879362496
15582	76	385	2	882607017
68831	798	1023	3	875295772
51327	655	1281	3	891585477
23139	472	625	4	875981968
68812	702	879	1	885767604
30036	294	240	3	877820294
46639	540	294	4	882156617
62087	464	1025	2	878354829
95063	452	456	1	876209837
46853	716	499	4	879796942
85065	890	195	5	882403045
12892	117	56	5	881011807
86074	899	827	2	884120388
5382	252	129	4	891456876
54834	727	42	5	883710375
25313	393	1468	4	887746091
30059	90	1199	5	891385652
22035	389	630	3	880087389
60603	671	27	3	884036050
73976	822	25	3	891039543
45226	429	496	4	882384603
21191	128	193	3	879967249
74375	618	121	4	891308913
98667	896	71	5	887158927
75827	499	98	4	885599119
65600	783	271	5	884326506
78258	780	474	3	891363723
43672	629	135	5	880117586
39037	90	905	4	891383319
49387	655	1288	3	887523427
91879	234	1003	2	892334267
86406	399	433	3	882344269
22404	69	282	3	882126048
76229	158	210	4	880134296
12153	212	286	4	879303468
45404	672	281	3	879788819
8746	174	577	1	886515295
92046	886	550	4	876034228
45428	449	742	3	879958839
60405	622	206	1	882670899
18884	269	498	4	891448926
52947	538	210	3	877106665
66933	901	623	4	877131793
12136	197	286	1	891409255
83260	658	24	3	875145493
67116	789	1	3	880332089
58330	606	435	4	880923862
87168	882	183	4	879864789
18665	222	281	3	878184596
58841	346	1217	4	886274201
75542	711	312	5	883589763
88305	825	407	3	889021180
59407	655	845	2	887426446
74518	798	378	4	875743858
57390	640	66	4	874778345
25569	378	732	4	880056034
38574	479	324	1	879459611
86413	682	280	3	888517740
21507	268	654	5	875309718
97690	864	8	5	888887402
30443	560	123	2	879976542
38524	587	873	3	892871284
20849	223	1291	3	891550431
67986	524	521	4	884636182
8494	90	166	4	891383423
14279	301	673	4	882076751
82699	616	245	3	891224767
8935	248	198	5	884534695
67719	806	1514	3	882385643
57283	692	238	4	876953340
53114	754	742	3	879451991
28549	277	742	4	879543845
76315	648	1258	2	884366613
1040	24	191	5	875323003
14967	401	210	4	891032976
73484	916	22	4	880844627
68859	498	109	3	881955189
88147	557	305	3	881179268
12741	297	245	3	874954060
72194	659	474	2	891384739
52345	450	476	4	882469306
13305	234	1020	4	892078890
92362	697	291	5	882622481
18983	164	237	2	889401816
3699	157	283	4	886890692
62288	802	672	3	875985767
82928	403	760	1	879790343
74616	933	196	4	874854932
93070	863	750	4	889288973
25523	280	769	3	891702441
34231	222	576	3	881060305
4517	286	272	5	884069298
41047	291	1012	4	874805892
51218	650	91	4	891371061
6187	279	1495	4	889984565
7722	290	98	4	880474235
77559	504	382	4	887839709
28699	312	671	5	891699182
56779	524	606	4	884634968
43492	207	317	4	875506634
35630	35	937	4	875459237
71456	818	690	3	891870301
74380	711	655	4	879993605
79393	889	636	4	880181663
80071	875	195	4	876466687
91524	841	325	3	889067216
54525	244	1041	4	880608788
50833	295	385	4	879518864
21838	200	841	3	876042556
73557	435	420	4	884132561
3801	269	210	1	891449608
89861	774	250	3	888559123
65681	745	151	2	880122948
65864	671	234	4	883546890
83912	907	294	4	880158502
3821	92	619	4	875640487
27434	505	422	3	889333975
53799	798	1224	2	875638842
85770	897	168	3	879991341
57105	551	202	4	892783177
30854	10	182	5	877888876
42728	405	808	1	885546487
35260	128	651	5	879966983
3931	292	100	5	881103999
85335	764	273	3	876242649
4336	73	127	5	888625200
68551	896	228	5	887158266
83858	695	748	1	888806270
45859	354	429	3	891218439
3680	268	566	3	875744321
39876	477	724	4	875941086
26499	450	747	4	882395166
25950	448	316	1	891887337
92484	934	82	4	891194221
11671	237	423	4	879376487
19340	440	1038	5	891550404
9666	385	524	5	880924359
99588	854	111	3	882812906
37414	533	181	5	879191085
11322	145	895	3	883840687
78244	500	7	5	883865104
69120	910	23	4	881421332
64180	899	216	5	884121885
76064	655	200	4	887473639
13459	311	234	4	884364873
75964	886	939	4	876031765
72861	419	212	1	879435749
41125	500	475	5	883865232
54190	525	1315	4	881086393
69935	314	827	4	877887292
56916	778	238	3	890725804
83649	689	237	3	876676293
48280	564	597	4	888730699
7404	205	326	4	888284454
76586	703	1	4	875242851
85120	927	588	5	879183683
13275	49	123	1	888068195
96224	715	17	3	875964105
25820	291	33	4	874834850
55187	796	1049	4	893219151
89540	933	232	1	874938354
83754	885	625	3	885714858
4113	42	405	4	881105541
41550	514	178	4	875308925
79650	514	157	4	875309350
55045	795	797	3	883254750
37951	450	842	4	882376446
41149	410	316	4	888627138
20724	321	1331	4	879439017
72541	815	650	2	878696213
36145	421	4	3	892241624
6057	312	639	5	891698391
62489	854	86	3	882814436
58198	109	715	2	880583519
59787	834	275	3	890862648
29534	84	25	3	883452462
64963	682	552	3	888520977
96253	934	510	5	891193751
45067	152	173	5	882474378
79184	919	628	3	875288898
70435	625	678	3	891262561
76728	763	357	4	878919116
19978	204	874	3	892388976
36027	593	402	4	875672970
12059	113	277	3	875076416
49593	484	181	5	881254239
80578	425	64	4	878738245
19543	256	831	4	882152943
91608	748	118	2	879455040
26432	279	597	5	875297456
84646	643	780	4	891449442
22719	416	443	5	893213549
87776	494	498	4	879541246
65185	918	488	3	891987846
8296	237	153	3	879376698
87287	886	153	3	876031279
9362	167	1309	1	892738341
51236	723	174	4	880498996
86657	326	514	3	879875612
92614	130	293	5	874953769
40001	377	682	3	891296448
36144	92	4	4	875654222
90571	894	276	5	880416314
23172	125	258	5	892835624
5701	21	995	2	874950932
24340	18	211	5	880131358
87727	625	705	3	891262983
99229	140	288	3	879013617
63583	798	280	2	875554523
28283	268	328	1	876513643
6685	181	676	3	878962392
97396	926	245	3	888636270
89606	758	210	4	882053302
84577	624	312	4	891961343
58244	705	1228	2	883428258
22862	311	768	2	884365889
84481	942	258	4	891282438
43440	342	93	4	874984684
79337	181	1008	1	878963276
66884	853	258	3	879364883
10346	314	282	5	877886862
51379	447	144	5	878856078
55680	833	340	5	879818293
9009	308	843	3	887739095
88330	429	230	2	882385985
4527	57	825	1	883697761
37899	13	760	1	882396914
69404	308	501	4	887740099
60485	685	337	2	879451401
12490	145	217	3	877343156
20063	79	1022	5	891271792
39750	505	161	3	889333711
93979	619	546	2	885953826
27346	305	170	4	886322691
53099	592	312	2	882607780
27917	411	527	4	892845926
21836	232	289	4	880062259
85263	659	611	4	891384606
31239	463	244	4	877387935
61250	326	135	3	879875852
17430	227	25	4	879035535
16197	2	313	5	888552084
18483	126	260	1	887855173
64961	560	617	3	879975661
21284	60	618	3	883327113
80332	542	423	4	886532676
2695	93	15	5	888705388
37382	545	161	4	879899472
87263	941	222	2	875049038
28445	533	673	3	879439143
55510	441	7	4	891035468
33485	568	194	3	877907671
6859	102	183	4	888801360
11314	145	696	3	875271442
49250	363	325	1	891494012
95978	450	516	5	882396564
65077	435	1240	4	884132296
97846	850	385	5	883195099
81960	735	321	3	876698022
17873	234	427	4	892078386
91346	506	692	4	874873529
93561	890	451	2	882575274
53970	181	595	2	878962918
91167	916	168	4	880844369
75567	655	272	3	888474138
70106	689	150	4	876676134
23322	467	264	2	879532296
19402	130	433	3	875216718
64357	499	886	4	885598215
84025	933	202	2	874854745
40553	527	202	3	879456691
90682	886	58	4	876032331
93219	643	194	4	891446652
50294	710	265	4	883705484
83333	930	45	4	879535492
50545	777	286	2	875979137
16954	312	195	5	891698254
7608	184	255	3	889907468
15888	7	72	5	891353977
24669	463	274	3	877385664
78298	322	483	5	887314417
75018	682	708	3	888518104
5535	194	523	5	879521596
36091	577	845	4	880471578
87722	919	260	4	875288362
59825	812	1393	3	877625224
37870	474	83	3	887925977
37602	405	523	2	885545975
94936	846	183	4	883948048
14111	327	1075	4	887822832
90240	930	1048	2	879535160
14183	271	185	3	885848448
33245	585	582	3	891282894
11106	363	658	3	891496543
92634	653	144	3	878867346
88225	617	674	3	883789536
66130	861	547	4	881274857
98016	590	1009	3	879439483
26531	38	1033	5	892432531
13922	59	476	2	888203814
65693	543	2	3	877546306
517	303	200	4	879468459
52441	795	367	3	883252202
71136	835	633	5	891033889
79606	576	763	3	886985695
10703	301	215	5	882077222
27042	26	831	2	891379753
33343	440	243	1	891577504
88762	537	56	5	886030652
88748	737	258	5	884315127
67291	892	95	4	886608770
15498	351	292	4	879481550
79198	5	404	2	875721216
97339	796	450	3	893049399
65876	381	159	3	892696674
57691	660	347	3	891197585
24868	7	199	5	892135346
46370	684	371	2	878576866
14794	321	216	4	879441308
24897	361	1103	4	879440386
22744	128	487	5	879968029
61366	848	185	3	887037861
47503	536	82	4	882360929
12221	95	142	4	880572249
66451	522	48	4	876961020
77090	454	8	5	888266643
36216	565	730	5	891037837
15721	104	827	2	888466086
19861	43	302	4	887731794
49779	566	511	4	881649445
29445	506	603	5	874873198
90152	833	76	2	875124382
67495	921	932	3	879381128
89839	551	760	3	892784592
23635	297	265	3	875239454
18760	234	472	2	891228099
48498	593	322	2	875644752
76339	771	97	1	880659919
34275	94	670	3	891722249
63186	727	239	4	883711449
30888	226	176	4	883888978
24659	466	172	4	890284706
86918	749	780	1	878849682
38117	325	1230	3	891479737
92860	889	482	4	880178367
6122	234	521	3	892079077
85129	871	187	5	888193081
7307	13	353	4	886261450
1459	215	164	3	891436633
46809	561	710	4	885809897
93900	896	763	2	887161199
72267	218	204	3	877488692
92855	896	307	3	887157636
66778	854	488	4	882813761
88314	588	313	5	890014782
11205	276	302	5	877584085
94045	875	806	4	876465230
36558	506	58	4	874874985
43597	610	12	5	888703157
41011	450	98	4	882371732
28861	535	8	4	879618288
19623	267	1471	2	878974509
82729	463	246	4	877387935
16773	95	239	3	879198262
78914	833	515	3	875035660
14059	6	521	4	883601277
96715	705	471	5	883427339
80191	666	1451	3	880139614
24090	402	864	3	876266926
30240	357	1034	2	878952222
79240	871	315	3	888192286
97764	507	294	5	889964274
2852	251	144	5	886271920
93076	927	755	5	879192381
22231	405	653	1	885548579
31083	34	292	5	888602742
24064	169	483	3	891359200
26202	524	205	5	884634707
78857	344	530	4	884901403
2033	293	496	5	888905840
93392	308	139	3	887741179
16160	115	1008	5	881171982
25063	235	512	5	889656044
91004	540	147	3	882157612
4352	161	582	1	891170800
52864	49	432	5	888066979
94447	26	323	2	891349184
78757	430	1375	4	877225660
74623	591	709	4	891031426
78123	585	543	3	891284393
20513	339	45	5	891033200
60258	880	824	4	880174879
93205	883	479	5	891755017
47994	537	42	3	886030622
47026	41	276	2	890687304
66291	771	294	4	886640547
39877	625	166	3	891960843
5124	246	284	1	884922475
83412	59	946	1	888206445
71792	648	1041	3	884882192
2421	52	1086	4	882922562
27369	73	272	4	888792247
48902	276	1	5	874786568
57409	823	144	5	878438535
24827	405	761	1	885548049
20962	152	1054	1	880149643
73764	894	1379	4	879896673
98109	932	607	4	891249621
31142	87	657	4	879877740
51384	533	866	2	887032297
78001	727	552	2	883712751
93209	908	100	4	879722427
63624	771	1	5	880659449
95797	576	100	4	886984965
12950	174	949	5	886513729
4544	87	1189	5	879877951
81516	876	289	3	879428145
2087	276	550	4	874792574
87850	854	1047	1	882812906
15760	385	114	5	879441942
41299	455	275	4	878585826
3169	235	511	5	889655162
45345	586	436	2	884060807
15081	415	1524	5	879439791
40512	639	1121	2	891239885
93997	617	558	3	883789425
85396	197	802	4	891410082
78162	588	729	3	890024488
97697	889	483	4	880178183
63761	776	635	4	892920403
406	38	758	1	892434626
16611	405	361	2	885549942
99219	804	197	4	879443136
86833	748	813	4	879454497
80567	653	15	3	878854383
47320	653	64	4	878867272
69552	864	31	4	888888202
48653	703	7	4	875242599
16443	401	294	1	891031621
66544	624	455	3	879793358
18927	167	235	3	892737972
66384	632	132	5	879459738
41438	542	501	4	886533562
11966	42	409	3	881106270
98895	561	226	1	885809806
29823	347	333	5	881652077
79811	194	710	3	879524393
25513	249	588	3	879572256
55749	495	79	5	888632546
4792	158	144	4	880134445
45931	328	984	3	885044940
79939	936	275	4	886832134
80863	881	456	1	879052291
24806	210	195	4	887736429
42670	488	890	1	891293478
57963	308	519	4	887737997
59052	777	157	3	875980235
88661	906	405	3	879435551
29926	425	230	4	878738644
52610	548	283	3	891415572
70433	406	216	3	880131741
61020	526	276	4	885682477
20865	137	181	5	881433015
10718	339	514	3	891037119
73382	749	141	4	878848217
50830	158	161	2	880134477
64898	774	418	2	888558019
17058	202	173	2	879726914
75871	10	430	3	877886597
13175	195	1417	3	877246560
76126	38	35	5	892433801
4421	94	79	4	885882967
9528	360	14	5	880354149
21417	303	324	3	879466065
78992	500	1135	3	883875561
10616	180	403	3	877355713
76992	693	161	3	875484089
94107	18	317	5	880131144
81418	128	275	5	879967016
7761	73	156	4	888625835
4179	215	1039	5	891436543
57510	805	660	3	881698881
9389	57	975	3	883697990
50192	234	770	4	892335920
28805	518	763	1	876823994
71481	880	245	2	892958350
65378	834	347	4	890860007
17340	308	58	3	887736459
46098	532	125	5	893119415
40789	532	354	4	887672256
33687	85	79	3	879453845
64840	887	181	5	881378040
20319	90	127	4	891383561
85084	392	326	2	891037685
3618	95	720	2	879196513
17801	57	932	3	883697585
71529	420	190	5	891356864
48437	429	66	2	882386357
79074	417	450	2	880953014
38005	320	769	3	884751288
31670	90	954	4	891385522
29049	44	69	4	878347711
